variant,scenario,run,seed,success,length,time,firstSolutionTime,tPre,tOpt,nodes,turnSum,minClear,escapes,sideFlips,fallback
APF-only,一般,27,20261930,1,229.358752665851,0.0012023,0.0011322,0.0012023,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,27,20261930,1,210.079879304153,0.0851523,0.0047214,0,0.0851523,1319,2.6388659701751,0.0662380055619352,1,5,0
w/o ellipse seeding,一般,27,20261930,1,209.061289116555,0.0879712,0.0041877,0.0014436,0.0865276,1324,2.02552061876092,0.171987617051549,1,5,0
w/o path-bias sampling,一般,27,20261930,1,209.43869094234,0.0817713,0.0012267,0.0012267,0.0805446,1292,2.52370675815778,0.378335828407584,1,5,0
w/o dynamic rewiring,一般,27,20261930,1,209.183311933012,0.0985164,0.0016835,0.0016835,0.0968329,1320,1.69100306973198,0.0867643063919807,1,5,0
w/o seed shortcutting,一般,27,20261930,1,210.337456799975,0.070549,0.0023165,0.0023165,0.0682325,1324,3.54682047033194,0.709110799364764,1,5,0
AB-IRRT* (full),一般,27,20261930,1,210.337456799975,0.1020952,0.001245,0.001245,0.1008502,1324,3.54682047033194,0.709110799364764,1,5,0
APF-only,一般,28,20261931,1,229.358752665851,0.001571,0.0014808,0.001571,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,28,20261931,1,211.625218013421,0.081379,0.0091448,0,0.081379,1311,4.45308110948023,0.081166966461474,1,5,0
w/o ellipse seeding,一般,28,20261931,1,209.621939431435,0.0850821,0.0041305,0.0015086,0.0835735,1352,1.94245686265677,0.110208296223054,1,5,0
w/o path-bias sampling,一般,28,20261931,1,209.565233027359,0.0963126,0.003754,0.003754,0.0925586,1263,2.86545727934885,0.318994192248752,1,5,0
w/o dynamic rewiring,一般,28,20261931,1,209.103726002213,0.0953952,0.0016809,0.0016809,0.0937143,1357,1.93668191380578,0.114093872674728,1,5,0
w/o seed shortcutting,一般,28,20261931,1,209.894549910362,0.0738107,0.0012649,0.0012649,0.0725458,1357,3.47140884607902,0.383230937927409,1,5,0
AB-IRRT* (full),一般,28,20261931,1,209.894549910362,0.0713378,0.001173,0.001173,0.0701648,1357,3.47140884607902,0.383230937927409,1,5,0
APF-only,一般,29,20261932,1,229.358752665851,0.0015542,0.0014665,0.0015542,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,29,20261932,1,209.959182257076,0.0920313,0.0066156,0,0.0920313,1358,2.05582073198238,0.0409566582220613,1,5,0
w/o ellipse seeding,一般,29,20261932,1,208.987372431897,0.0887763,0.005156,0.001491,0.0872853,1360,1.69900856653223,0.0640828511766589,1,5,0
w/o path-bias sampling,一般,29,20261932,1,210.624483159795,0.0902475,0.001211,0.001211,0.0890365,1294,2.05192651849344,0.8650766823348,1,5,0
w/o dynamic rewiring,一般,29,20261932,1,208.858553878537,0.0888423,0.0016161,0.0016161,0.0872262,1348,1.0419191345243,0.0699268973908218,1,5,0
w/o seed shortcutting,一般,29,20261932,1,209.274687854554,0.0774834,0.0017833,0.0017833,0.0757001,1352,2.57329502075432,0.111109021516297,1,5,0
AB-IRRT* (full),一般,29,20261932,1,209.274687854554,0.0746838,0.0015919,0.0015919,0.0730919,1352,2.57329502075432,0.111109021516297,1,5,0
APF-only,一般,30,20261933,1,229.358752665851,0.0010893,0.0010227,0.0010893,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,30,20261933,1,209.99997741408,0.0792617,0.0090569,0,0.0792617,1320,2.96897110482732,0.295091227859847,1,5,0
w/o ellipse seeding,一般,30,20261933,1,208.922142484624,0.0875556,0.0040579,0.0011549,0.0864007,1358,1.59842979269902,0.0772339318081166,1,5,0
w/o path-bias sampling,一般,30,20261933,1,209.151702893672,0.0839969,0.0012895,0.0012895,0.0827074,1357,2.32197859100321,0.0539371024075415,1,5,0
w/o dynamic rewiring,一般,30,20261933,1,209.041862872558,0.0898278,0.0016775,0.0016775,0.0881503,1359,1.59058361480642,0.197356252260732,1,5,0
w/o seed shortcutting,一般,30,20261933,1,209.187519166787,0.0752989,0.0011137,0.0011137,0.0741852,1363,2.37963249394979,0.0203294638372249,1,5,0
AB-IRRT* (full),一般,30,20261933,1,209.187519166787,0.0746966,0.001791,0.001791,0.0729056,1363,2.37963249394979,0.0203294638372249,1,5,0
APF-only,一般,31,20261934,1,229.358752665851,0.0014089,0.0013292,0.0014089,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,31,20261934,1,209.985421145941,0.0940146,0.0040941,0,0.0940146,1316,3.31992432564036,0.0975508900438895,1,5,0
w/o ellipse seeding,一般,31,20261934,1,209.218091839702,0.097643,0.003525,0.0011696,0.0964734,1322,2.37159825756752,0.102118082192636,1,5,0
w/o path-bias sampling,一般,31,20261934,1,210.270172150653,0.0930412,0.0012507,0.0012507,0.0917905,1346,2.71563584102788,0.314764270153251,1,5,0
w/o dynamic rewiring,一般,31,20261934,1,208.975645571446,0.0979033,0.001574,0.001574,0.0963293,1317,1.89964787497371,0.00948894309471606,1,5,0
w/o seed shortcutting,一般,31,20261934,1,209.933924066968,0.0720776,0.001316,0.001316,0.0707616,1318,3.18394622930151,0.0154167114347423,1,5,0
AB-IRRT* (full),一般,31,20261934,1,209.933924066968,0.0740363,0.0016455,0.0016455,0.0723908,1318,3.18394622930151,0.0154167114347423,1,5,0
APF-only,一般,32,20261935,1,229.358752665851,0.0010598,0.0010062,0.0010598,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,32,20261935,1,212.744200380693,0.0856154,0.0064142,0,0.0856154,1308,4.63991707908193,0.144824916183339,1,5,0
w/o ellipse seeding,一般,32,20261935,1,208.85171029783,0.1042739,0.0056847,0.0012287,0.1030452,1371,1.40643710849843,0.0441058444425395,1,5,0
w/o path-bias sampling,一般,32,20261935,1,209.016033617927,0.0884074,0.0016038,0.0016038,0.0868036,1333,1.62794442398664,0.133425180807279,1,5,0
w/o dynamic rewiring,一般,32,20261935,1,209.178870812649,0.0967554,0.0014728,0.0014728,0.0952826,1371,1.29208607114861,0.0120239504284942,1,5,0
w/o seed shortcutting,一般,32,20261935,1,209.551591926764,0.0672108,0.0013519,0.0013519,0.0658589,1371,3.21845982434897,0.474572615828109,1,5,0
AB-IRRT* (full),一般,32,20261935,1,209.551591926764,0.0747627,0.0014692,0.0014692,0.0732935,1371,3.21845982434897,0.474572615828109,1,5,0
APF-only,一般,33,20261936,1,229.358752665851,0.0014424,0.0013564,0.0014424,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,33,20261936,1,210.235884355449,0.0956759,0.0066961,0,0.0956759,1347,2.61056037001586,0.369890099761842,1,5,0
w/o ellipse seeding,一般,33,20261936,1,209.183820006903,0.100034,0.0061946,0.0011262,0.0989078,1338,1.91217866075299,0.0824827076044841,1,5,0
w/o path-bias sampling,一般,33,20261936,1,210.420645099619,0.0799419,0.0014514,0.0014514,0.0784905,1256,3.2697774695841,0.263814075760713,1,5,0
w/o dynamic rewiring,一般,33,20261936,1,209.224331799836,0.0952949,0.0011988,0.0011988,0.0940961,1317,1.69359125839654,0.0791841278186212,1,5,0
w/o seed shortcutting,一般,33,20261936,1,209.547299181044,0.0749399,0.0014912,0.0014912,0.0734487,1319,2.58436780570478,0.211945392675223,1,5,0
AB-IRRT* (full),一般,33,20261936,1,209.547299181044,0.0844357,0.0016755,0.0016755,0.0827602,1319,2.58436780570478,0.211945392675223,1,5,0
APF-only,一般,34,20261937,1,229.358752665851,0.0035038,0.003346,0.0035038,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,34,20261937,1,210.006999665505,0.095964,0.0074408,0,0.095964,1387,2.26047923922024,0.152369887565055,1,5,0
w/o ellipse seeding,一般,34,20261937,1,209.274150389809,0.1092695,0.0063988,0.0018479,0.1074216,1384,2.08652224457918,0.682454649300786,1,5,0
w/o path-bias sampling,一般,34,20261937,1,210.953059465211,0.1008933,0.002349,0.002349,0.0985443,1313,3.30688832345468,0.255280540864966,1,5,0
w/o dynamic rewiring,一般,34,20261937,1,208.992213653559,0.0975807,0.001427,0.001427,0.0961537,1371,1.22284654458969,0.0658781907210165,1,5,0
w/o seed shortcutting,一般,34,20261937,1,209.165938773514,0.0718067,0.001199,0.001199,0.0706077,1377,1.61091711440087,0.0341471206436665,1,5,0
AB-IRRT* (full),一般,34,20261937,1,209.165938773514,0.0825498,0.0017673,0.0017673,0.0807825,1377,1.61091711440087,0.0341471206436665,1,5,0
APF-only,一般,35,20261938,1,229.358752665851,0.0014088,0.0013378,0.0014088,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,35,20261938,1,209.147714290327,0.1013814,0.0045622,0,0.1013814,1352,2.00164638550166,0.139606354310791,1,5,0
w/o ellipse seeding,一般,35,20261938,1,209.082424008532,0.0980261,0.0037173,0.0013237,0.0967024,1341,1.18923398219188,0.220490471842756,1,5,0
w/o path-bias sampling,一般,35,20261938,1,210.377157480424,0.0920003,0.0014213,0.0014213,0.090579,1311,2.86061218278839,0.0134375636643682,1,5,0
w/o dynamic rewiring,一般,35,20261938,1,208.817899772792,0.1035607,0.0014709,0.0014709,0.1020898,1346,1.0759455113237,0.00678180111982485,1,5,0
w/o seed shortcutting,一般,35,20261938,1,209.282060119522,0.0764108,0.0016852,0.0016852,0.0747256,1346,1.93051486157254,0.152404260734512,1,5,0
AB-IRRT* (full),一般,35,20261938,1,209.282060119522,0.0751932,0.0013648,0.0013648,0.0738284,1346,1.93051486157254,0.152404260734512,1,5,0
APF-only,一般,36,20261939,1,229.358752665851,0.0011968,0.00113,0.0011968,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,36,20261939,1,209.623930666893,0.0965366,0.0041161,0,0.0965366,1274,2.37712673400614,0.0445173955952924,1,5,0
w/o ellipse seeding,一般,36,20261939,1,209.031781846072,0.0915276,0.0064378,0.0019185,0.0896091,1329,1.86022575858846,0.159614868903752,1,5,0
w/o path-bias sampling,一般,36,20261939,1,209.356919274351,0.0844241,0.0013667,0.0013667,0.0830574,1245,2.11086170102629,0.383732220055693,1,5,0
w/o dynamic rewiring,一般,36,20261939,1,209.121605308631,0.1015455,0.0014977,0.0014977,0.1000478,1330,1.46221503803878,0.0966953001214321,1,5,0
w/o seed shortcutting,一般,36,20261939,1,209.959065344911,0.0723876,0.0019451,0.0019451,0.0704425,1334,2.78471221133043,0.330738505742543,1,5,0
AB-IRRT* (full),一般,36,20261939,1,209.959065344911,0.0781473,0.0014564,0.0014564,0.0766909,1334,2.78471221133043,0.330738505742543,1,5,0
APF-only,一般,37,20261940,1,229.358752665851,0.0017588,0.0016805,0.0017588,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,37,20261940,1,211.260038471941,0.0935612,0.0061622,0,0.0935612,1384,4.02881332894479,0.0573595204081521,1,5,0
w/o ellipse seeding,一般,37,20261940,1,209.382561938829,0.1096525,0.0035727,0.0011284,0.1085241,1374,1.57603890094069,0.0625309290824343,1,5,0
w/o path-bias sampling,一般,37,20261940,1,209.870369779072,0.089876,0.0012439,0.0012439,0.0886321,1344,2.76743796775977,0.182342025195825,1,5,0
w/o dynamic rewiring,一般,37,20261940,1,209.094066331839,0.0990914,0.0013937,0.0013937,0.0976977,1360,2.22159278380221,0.0629886906917765,1,5,0
w/o seed shortcutting,一般,37,20261940,1,209.724966797381,0.0811738,0.0014377,0.0014377,0.0797361,1364,4.51297427095991,0.154304357076477,1,5,0
AB-IRRT* (full),一般,37,20261940,1,209.724966797381,0.078678,0.0015232,0.0015232,0.0771548,1364,4.51297427095991,0.154304357076477,1,5,0
APF-only,一般,38,20261941,1,229.358752665851,0.0010839,0.0010317,0.0010839,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,38,20261941,1,209.493873384827,0.0956421,0.0083927,0,0.0956421,1367,1.87973206031325,0.928249060241494,1,5,0
w/o ellipse seeding,一般,38,20261941,1,208.808534365532,0.1032079,0.0050597,0.0020204,0.1011875,1350,1.71332213409048,0.131388378855698,1,5,0
w/o path-bias sampling,一般,38,20261941,1,209.129645988547,0.0991334,0.0013095,0.0013095,0.0978239,1287,1.69777790401735,0.28949256141707,1,5,0
w/o dynamic rewiring,一般,38,20261941,1,208.928085360624,0.1008255,0.0015028,0.0015028,0.0993227,1337,1.10643163760291,0.0935878705036401,1,5,0
w/o seed shortcutting,一般,38,20261941,1,208.858961822604,0.0739143,0.0015482,0.0015482,0.0723661,1338,1.54331627639413,0.194398470994065,1,5,0
AB-IRRT* (full),一般,38,20261941,1,208.858961822604,0.0744801,0.002305,0.002305,0.0721751,1338,1.54331627639413,0.194398470994065,1,5,0
APF-only,一般,39,20261942,1,229.358752665851,0.0014214,0.0013497,0.0014214,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,39,20261942,1,209.173118263469,0.1073293,0.0076601,0,0.1073293,1362,1.94776592307307,0.107518211460949,1,5,0
w/o ellipse seeding,一般,39,20261942,1,209.107408472299,0.1024876,0.0054836,0.0017048,0.1007828,1344,1.86157272516958,0.0889620059499059,1,5,0
w/o path-bias sampling,一般,39,20261942,1,209.591802430699,0.0901802,0.0014909,0.0014909,0.0886893,1318,2.34665391535097,0.139006813626544,1,5,0
w/o dynamic rewiring,一般,39,20261942,1,208.814917954016,0.099623,0.0011287,0.0011287,0.0984943,1337,1.26693436180421,0.0253283446900774,1,5,0
w/o seed shortcutting,一般,39,20261942,1,209.797676967182,0.0763172,0.0012968,0.0012968,0.0750204,1339,3.8780959345436,0.121061456179092,1,5,0
AB-IRRT* (full),一般,39,20261942,1,209.797676967182,0.0767457,0.001244,0.001244,0.0755017,1339,3.8780959345436,0.121061456179092,1,5,0
APF-only,一般,40,20261943,1,229.358752665851,0.0015355,0.0014526,0.0015355,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,40,20261943,1,209.670062853572,0.0915401,0.0070714,0,0.0915401,1340,2.47472524032635,0.349539341902509,1,5,0
w/o ellipse seeding,一般,40,20261943,1,209.724107160266,0.0918343,0.0062974,0.0015915,0.0902428,1346,2.50231614765897,0.405683605028171,1,5,0
w/o path-bias sampling,一般,40,20261943,1,211.051312155941,0.0979425,0.0011644,0.0011644,0.0967781,1262,4.09434674033889,0.0876880455370319,1,5,0
w/o dynamic rewiring,一般,40,20261943,1,209.103346953676,0.1011633,0.0014912,0.0014912,0.0996721,1334,1.49350186525525,0.184668736519081,1,5,0
w/o seed shortcutting,一般,40,20261943,1,209.205084832689,0.0744581,0.0014824,0.0014824,0.0729757,1334,2.39580332910849,0.139935637455116,1,5,0
AB-IRRT* (full),一般,40,20261943,1,209.205084832689,0.073627,0.0013832,0.0013832,0.0722438,1334,2.39580332910849,0.139935637455116,1,5,0
APF-only,一般,41,20261944,1,229.358752665851,0.0012358,0.0011722,0.0012358,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,41,20261944,1,210.713741851614,0.0942716,0.0069215,0,0.0942716,1309,3.81490952407804,0.120185182311218,1,5,0
w/o ellipse seeding,一般,41,20261944,1,209.441898753367,0.0973947,0.005385,0.0019579,0.0954368,1342,2.19550998596916,0.0160733590620197,1,5,0
w/o path-bias sampling,一般,41,20261944,1,212.434820506919,0.1002083,0.0011569,0.0011569,0.0990514,1318,3.61711470801167,0.491679369362941,1,5,0
w/o dynamic rewiring,一般,41,20261944,1,209.021746588101,0.0931609,0.0014629,0.0014629,0.091698,1338,1.82669856906662,0.0201296261308155,1,5,0
w/o seed shortcutting,一般,41,20261944,1,209.71350102517,0.0724999,0.0011595,0.0011595,0.0713404,1341,3.92617454028104,0.225481921040361,1,5,0
AB-IRRT* (full),一般,41,20261944,1,209.71350102517,0.0798042,0.0018695,0.0018695,0.0779347,1341,3.92617454028104,0.225481921040361,1,5,0
APF-only,一般,42,20261945,1,229.358752665851,0.0014722,0.0013854,0.0014722,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,42,20261945,1,210.426750271356,0.0862324,0.00664,0,0.0862324,1301,4.31181015136647,0.341507422432734,1,5,0
w/o ellipse seeding,一般,42,20261945,1,209.554794344347,0.0862183,0.0033241,0.0012203,0.084998,1363,1.5875758422313,0.278844844192102,1,5,0
w/o path-bias sampling,一般,42,20261945,1,209.371186200314,0.1005201,0.0015723,0.0015723,0.0989478,1320,2.32260102535511,0.0305287662096543,1,5,0
w/o dynamic rewiring,一般,42,20261945,1,209.496354779499,0.1030325,0.0015012,0.0015012,0.1015313,1372,3.51957413821077,0.176954577691156,1,5,0
w/o seed shortcutting,一般,42,20261945,1,209.764979683095,0.0805671,0.0012504,0.0012504,0.0793167,1374,5.95615134650294,0.15604694737317,1,5,0
AB-IRRT* (full),一般,42,20261945,1,209.764979683095,0.0740766,0.001741,0.001741,0.0723356,1374,5.95615134650294,0.15604694737317,1,5,0
APF-only,一般,43,20261946,1,229.358752665851,0.0029008,0.0027796,0.0029008,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,43,20261946,1,209.330450530244,0.1013049,0.0052805,0,0.1013049,1370,1.67332604263597,0.236764259477656,1,5,0
w/o ellipse seeding,一般,43,20261946,1,209.399053812943,0.1047014,0.0053417,0.0015867,0.1031147,1379,2.01317568642384,0.313005731759398,1,5,0
w/o path-bias sampling,一般,43,20261946,1,209.114922518996,0.093916,0.0013055,0.0013055,0.0926105,1301,1.38562731969436,0.212920528009432,1,5,0
w/o dynamic rewiring,一般,43,20261946,1,209.117839250015,0.1103482,0.0014766,0.0014766,0.1088716,1367,1.25018178227834,0.0260354173958266,1,5,0
w/o seed shortcutting,一般,43,20261946,1,209.376845710672,0.077853,0.0014926,0.0014926,0.0763604,1366,2.51615086047478,0.104680963948898,1,5,0
AB-IRRT* (full),一般,43,20261946,1,209.376845710672,0.0750581,0.0015649,0.0015649,0.0734932,1366,2.51615086047478,0.104680963948898,1,5,0
APF-only,一般,44,20261947,1,229.358752665851,0.0012633,0.0011063,0.0012633,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,44,20261947,1,210.188216834176,0.0957576,0.0040428,0,0.0957576,1351,2.69378566220746,0.233816701542889,1,5,0
w/o ellipse seeding,一般,44,20261947,1,209.055017838882,0.1051106,0.0061891,0.0013799,0.1037307,1394,1.93927879046406,0.0189510924292797,1,5,0
w/o path-bias sampling,一般,44,20261947,1,209.589066688456,0.1071251,0.0015114,0.0015114,0.1056137,1390,2.35880804574224,0.228095834853541,1,5,0
w/o dynamic rewiring,一般,44,20261947,1,209.215074213825,0.1136473,0.0014795,0.0014795,0.1121678,1399,1.92795633647183,0.197351029776454,1,5,0
w/o seed shortcutting,一般,44,20261947,1,210.544458844596,0.0800343,0.0015723,0.0015723,0.078462,1405,2.70607559945792,0.256632708311838,1,5,0
AB-IRRT* (full),一般,44,20261947,1,210.544458844596,0.079412,0.0015041,0.0015041,0.0779079,1405,2.70607559945792,0.256632708311838,1,5,0
APF-only,一般,45,20261948,1,229.358752665851,0.0013733,0.0012989,0.0013733,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,45,20261948,1,211.866983994203,0.0973856,0.004716,0,0.0973856,1338,3.92175560054957,0.229105955841331,1,5,0
w/o ellipse seeding,一般,45,20261948,1,209.292393658512,0.1003808,0.0052202,0.0015573,0.0988235,1350,2.40690289688477,0.178791104014133,1,5,0
w/o path-bias sampling,一般,45,20261948,1,209.394697365269,0.0978938,0.0016375,0.0016375,0.0962563,1329,2.59113099300129,0.0516122110025319,1,5,0
w/o dynamic rewiring,一般,45,20261948,1,208.75785534308,0.1028091,0.0015709,0.0015709,0.1012382,1351,1.57630100595198,0.0816168676836675,1,5,0
w/o seed shortcutting,一般,45,20261948,1,209.395829318227,0.0691543,0.0016101,0.0016101,0.0675442,1356,2.95701867465979,0.14185880421736,1,5,0
AB-IRRT* (full),一般,45,20261948,1,209.395829318227,0.0698411,0.0025812,0.0025812,0.0672599,1356,2.95701867465979,0.14185880421736,1,5,0
APF-only,一般,46,20261949,1,229.358752665851,0.001456,0.0013841,0.001456,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,46,20261949,1,209.320837700924,0.0850512,0.0078607,0,0.0850512,1317,1.50224504929232,0.201676657220072,1,5,0
w/o ellipse seeding,一般,46,20261949,1,209.26689346194,0.0851258,0.0058609,0.0022904,0.0828354,1341,1.57445146338903,0.219857611732202,1,5,0
w/o path-bias sampling,一般,46,20261949,1,209.52206508981,0.0913534,0.0017481,0.0017481,0.0896053,1309,1.77377913838767,0.418635149623212,1,5,0
w/o dynamic rewiring,一般,46,20261949,1,209.140505740357,0.1013653,0.0012281,0.0012281,0.1001372,1322,2.01503536209061,0.0921494610248388,1,5,0
w/o seed shortcutting,一般,46,20261949,1,210.012010448139,0.0727463,0.0016123,0.0016123,0.071134,1328,1.6921573985803,0.574378014002411,1,5,0
AB-IRRT* (full),一般,46,20261949,1,210.012010448139,0.0702518,0.0013624,0.0013624,0.0688894,1328,1.6921573985803,0.574378014002411,1,5,0
APF-only,一般,47,20261950,1,229.358752665851,0.001838,0.0017404,0.001838,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,47,20261950,1,210.747036177111,0.0971526,0.0055858,0,0.0971526,1337,3.08452259224869,0.306135948793557,1,5,0
w/o ellipse seeding,一般,47,20261950,1,209.101147722361,0.0870574,0.0052504,0.0025044,0.084553,1354,1.99674444721869,0.0542822317440166,1,5,0
w/o path-bias sampling,一般,47,20261950,1,210.643337869033,0.0785309,0.0015601,0.0015601,0.0769708,1259,3.52930200753691,0.128428442001928,1,5,0
w/o dynamic rewiring,一般,47,20261950,1,210.126933240886,0.1060393,0.0016372,0.0016372,0.1044021,1350,2.30995957100268,0.326431875399228,1,5,0
w/o seed shortcutting,一般,47,20261950,1,210.338372024005,0.0744095,0.0012566,0.0012566,0.0731529,1348,4.57553539873976,0.284687697811327,1,5,0
AB-IRRT* (full),一般,47,20261950,1,210.338372024005,0.0745868,0.0020823,0.0020823,0.0725045,1348,4.57553539873976,0.284687697811327,1,5,0
APF-only,一般,48,20261951,1,229.358752665851,0.0012393,0.0011634,0.0012393,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,48,20261951,1,208.93001042236,0.0986543,0.0075897,0,0.0986543,1347,1.68757409158724,0.137338931088925,1,5,0
w/o ellipse seeding,一般,48,20261951,1,209.082464850827,0.0966429,0.0047358,0.0014954,0.0951475,1330,1.91434037237369,0.0603153993447254,1,5,0
w/o path-bias sampling,一般,48,20261951,1,210.418501550636,0.0756877,0.0016563,0.0016563,0.0740314,1217,2.67169493817125,0.208718491431106,1,5,0
w/o dynamic rewiring,一般,48,20261951,1,209.261828744169,0.0866077,0.0012825,0.0012825,0.0853252,1328,2.09844050355104,0.0838762024279252,1,5,0
w/o seed shortcutting,一般,48,20261951,1,209.699432333952,0.0796892,0.0015317,0.0015317,0.0781575,1331,3.35156206621443,0.215184672652872,1,5,0
AB-IRRT* (full),一般,48,20261951,1,209.699432333952,0.0747101,0.0011413,0.0011413,0.0735688,1331,3.35156206621443,0.215184672652872,1,5,0
APF-only,一般,49,20261952,1,229.358752665851,0.0013422,0.0012748,0.0013422,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,49,20261952,1,210.646905447257,0.0902533,0.0061189,0,0.0902533,1333,3.05690872064626,0.526536555552059,1,5,0
w/o ellipse seeding,一般,49,20261952,1,209.572116160817,0.0840462,0.0037079,0.0011236,0.0829226,1355,5.41724103213683,0.0708817226949563,1,5,0
w/o path-bias sampling,一般,49,20261952,1,212.482359009815,0.0897174,0.0017879,0.0017879,0.0879295,1331,5.21328254076922,0.0882940161982097,1,5,0
w/o dynamic rewiring,一般,49,20261952,1,209.104436262916,0.1012615,0.0013444,0.0013444,0.0999171,1332,2.09184400369603,0.0975001377663105,1,5,0
w/o seed shortcutting,一般,49,20261952,1,209.672840813261,0.0754132,0.00114,0.00114,0.0742732,1331,3.76683308503478,0.2108969682319,1,5,0
AB-IRRT* (full),一般,49,20261952,1,209.672840813261,0.0798675,0.0016279,0.0016279,0.0782396,1331,3.76683308503478,0.2108969682319,1,5,0
APF-only,一般,50,20261953,1,229.358752665851,0.0012048,0.0011333,0.0012048,0,NaN,16.5135672987644,0.40276509044968,1,5,0
Informed-RRT*,一般,50,20261953,1,210.093222258856,0.1014504,0.0115872,0,0.1014504,1312,4.24104700427851,0.811483395642771,1,5,0
w/o ellipse seeding,一般,50,20261953,1,209.314595982315,0.0937551,0.0043567,0.001636,0.0921191,1347,2.21793268364742,0.107470982330454,1,5,0
w/o path-bias sampling,一般,50,20261953,1,210.757643079369,0.1023583,0.0019531,0.0019531,0.1004052,1350,3.78925578751426,0.68457197867709,1,5,0
w/o dynamic rewiring,一般,50,20261953,1,209.079510803838,0.0875419,0.0019804,0.0019804,0.0855615,1347,1.84569598172463,0.125498147066125,1,5,0
w/o seed shortcutting,一般,50,20261953,1,209.230080228413,0.0694523,0.001308,0.001308,0.0681443,1348,2.38742301937041,0.167141546650615,1,5,0
AB-IRRT* (full),一般,50,20261953,1,209.230080228413,0.0689053,0.001354,0.001354,0.0675513,1348,2.38742301937041,0.167141546650615,1,5,0
APF-only,狭窄,1,20262904,1,279.791130115633,0.0069522,0.006865,0.0069522,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,1,20262904,1,214.84159248317,0.0829932,0.0094135,0,0.0829932,1301,4.5337565518969,0.152660865993596,3,5,0
w/o ellipse seeding,狭窄,1,20262904,1,238.701430706082,0.0628932,0.0154265,0.0068305,0.0560627,1032,6.03466428740151,0.0526767972121629,3,5,0
w/o path-bias sampling,狭窄,1,20262904,1,212.885243942151,0.0438935,0.0060913,0.0060913,0.0378022,685,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,1,20262904,1,212.885243942151,0.0459503,0.0060336,0.0060336,0.0399167,683,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,1,20262904,1,261.830532567237,0.048447,0.0059997,0.0059997,0.0424473,984,9.8932432087265,0.471237217281935,3,5,0
AB-IRRT* (full),狭窄,1,20262904,1,212.885243942151,0.0404814,0.0063982,0.0063982,0.0340832,683,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,2,20262905,1,279.791130115633,0.0072926,0.0071988,0.0072926,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,2,20262905,1,237.438773494935,0.0377983,0.0148159,0,0.0377983,693,4.40361173844798,0.044400872448433,3,5,0
w/o ellipse seeding,狭窄,2,20262905,1,219.876914594218,0.0913298,0.0147768,0.0073752,0.0839546,1264,6.8913161412142,0.0982622318423125,3,5,0
w/o path-bias sampling,狭窄,2,20262905,1,212.885243942151,0.0303558,0.0069974,0.0069974,0.0233584,188,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,2,20262905,1,212.885243942151,0.0677819,0.0073672,0.0073672,0.0604147,976,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,2,20262905,1,224.601259323873,0.065792,0.0081521,0.0081521,0.0576399,1187,6.18665234757622,0.209040719755982,3,5,0
AB-IRRT* (full),狭窄,2,20262905,1,212.885243942151,0.0502379,0.0075196,0.0075196,0.0427183,976,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,3,20262906,1,279.791130115633,0.0069838,0.0068926,0.0069838,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
