scenario,algorithm,run,seed,success,length,time,firstSolutionTime,tPlanner,tShortcut,tPre,tOpt,nodes,iterations,turnSum,minClear,straightness,escapes,sideFlips,fallback
狭窄,RRT#,4,20261907,1,257.072934720166,0.963125,0.0354041,0.9618814,0,NaN,NaN,4557,6000,5.67176773481008,0.145287229257107,0.932946754804625,NaN,NaN,0
狭窄,APF-only,4,20261907,1,323.571846627543,0.0094433,0.0090092,0.0094433,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,4,20261907,1,248.081522405792,0.728516,0.0116507,0.7122078,0,0.0116507,0.7126446,3438,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,5,20261908,1,266.068499114033,1.1271486,0.0438848,1.120002,0,NaN,NaN,4576,6000,8.8531674710417,0.976326459402628,0.901404566846113,NaN,NaN,0
狭窄,Informed-RRT*,5,20261908,1,261.143507160613,0.8854813,0.0464216,0.8841647,0,NaN,NaN,3629,6000,8.78771353913508,0.712309499241954,0.918404454328529,NaN,NaN,0
狭窄,PRM*,5,20261908,1,261.393267003673,3.5147641,0.0025728,3.5083241,0,NaN,NaN,6002,6000,6.86750372650908,4.23470936415039,0.917526923874097,NaN,NaN,0
狭窄,FMT*,5,20261908,1,295.569378792589,3.8793452,0.2918289,3.8718588,0,NaN,NaN,6002,6000,17.7165196206954,2.62956876794703,0.811435072114089,NaN,NaN,0
狭窄,BIT*,5,20261908,0,Inf,0.0604684,NaN,0.0521616,0,NaN,NaN,1,6000,NaN,NaN,NaN,NaN,NaN,0
狭窄,RRT#,5,20261908,1,262.051836634579,1.0211935,0.0511674,1.0141736,0,NaN,NaN,4576,6000,8.27390776141212,0.548067589993924,0.91522106189136,NaN,NaN,0
狭窄,APF-only,5,20261908,1,323.571846627543,0.0072341,0.006783,0.0072341,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,5,20261908,1,248.081522405792,0.7663073,0.0090657,0.7496477,0,0.0090657,0.7509621,3361,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,6,20261909,1,268.585781777927,1.2138103,0.0333226,1.2131143,0,NaN,NaN,4543,6000,8.97785899802547,5.87057703576466,0.892956278652093,NaN,NaN,0
狭窄,Informed-RRT*,6,20261909,1,266.623391463693,0.8534949,0.0493354,0.8525431,0,NaN,NaN,3417,6000,9.08156450397581,0.474850016363529,0.899528578039036,NaN,NaN,0
狭窄,PRM*,6,20261909,1,258.969091710953,3.443433,0.0023764,3.4423305,0,NaN,NaN,6002,6000,5.42332752500416,2.3814391183352,0.926115771618691,NaN,NaN,0
狭窄,FMT*,6,20261909,1,279.966250071694,2.9726163,0.0282788,2.9645926,0,NaN,NaN,6002,6000,7.66114478354846,1.29649085830081,0.856658115518792,NaN,NaN,0
狭窄,BIT*,6,20261909,1,261.458436687562,10.9754733,0.1017256,10.9714301,0,NaN,NaN,2807,6000,4.44825947071307,1.60150064224543,0.917298226187588,NaN,NaN,0
狭窄,RRT#,6,20261909,1,262.027512140492,0.9952278,0.0418809,0.9938538,0,NaN,NaN,4543,6000,7.43687400068626,2.71581262487723,0.915306023539571,NaN,NaN,0
狭窄,APF-only,6,20261909,1,323.571846627543,0.0057709,0.0056131,0.0057709,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,6,20261909,1,248.081522405792,0.7526622,0.0098699,0.7416622,0,0.0098699,0.742238,3590,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,7,20261910,1,266.70939642257,1.0613255,0.0375245,1.0598403,0,NaN,NaN,4488,6000,10.1890459007885,1.32450917257319,0.899238509824714,NaN,NaN,0
狭窄,Informed-RRT*,7,20261910,1,261.734505872737,0.7743455,0.040439,0.7741105,0,NaN,NaN,3604,6000,8.32029005044735,1.8270203560434,0.916330689358535,NaN,NaN,0
狭窄,PRM*,7,20261910,1,262.043537946737,3.6436873,0.0067023,3.6433709,0,NaN,NaN,6002,6000,2.58705887171645,5.68281387288219,0.915250046135575,NaN,NaN,0
狭窄,FMT*,7,20261910,1,263.834336763766,1.5250108,0.0469579,1.5234916,0,NaN,NaN,6002,6000,4.45037834448191,3.82160865103954,0.909037705770747,NaN,NaN,0
狭窄,BIT*,7,20261910,1,257.072787908283,15.64067,0.0606787,15.6372639,0,NaN,NaN,2992,6000,3.33625732179186,0.0808423578853004,0.932947287601858,NaN,NaN,0
狭窄,RRT#,7,20261910,1,261.362854604895,1.123989,0.0437992,1.1233538,0,NaN,NaN,4488,6000,7.60213938676785,0.699294908625191,0.917633688068806,NaN,NaN,0
