scenario,algorithm,run,seed,success,length,time,firstSolutionTime,tPlanner,tShortcut,tPre,tOpt,nodes,iterations,turnSum,minClear,straightness,escapes,sideFlips,fallback
一般,FMT*,5,20261908,1,214.686694731312,0.012506,0.0048079,0.0124028,0,NaN,NaN,752,750,1.69313366224783,0.141169893039413,0.948576497656724,NaN,NaN,0
一般,BIT*,5,20261908,1,210.177183186387,0.2053056,0.0204129,0.205172,0,NaN,NaN,482,750,2.64411588654026,0.0401152062337573,0.968928928889154,NaN,NaN,0
一般,RRT#,5,20261908,1,213.918927017224,0.0288604,0.005324,0.0287581,0,NaN,NaN,562,750,6.10262400184153,0.488526487891018,0.951980994955761,NaN,NaN,0
一般,APF-only,5,20261908,1,229.358752665851,0.0011774,0.0011026,0.0011774,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,5,20261908,1,209.881429354534,0.0283899,0.0030959,0.0249997,0,0.0030959,0.0251741,511,750,2.47615415055511,0.111788999022945,0.970294292391747,1,5,0
一般,RRT*,6,20261909,1,213.070349116262,0.0302676,0.011531,0.0301559,0,NaN,NaN,577,750,4.90778020600393,0.165396855280829,0.955772372018811,NaN,NaN,0
一般,Informed-RRT*,6,20261909,1,211.230296095665,0.0252732,0.0103732,0.0251351,0,NaN,NaN,534,750,4.13847900135085,0.335536028163231,0.964098222394648,NaN,NaN,0
一般,PRM*,6,20261909,1,212.040732737565,0.1040291,0.0013718,0.1039282,0,NaN,NaN,752,750,3.59043129722287,0.0195492239117936,0.960413361869352,NaN,NaN,0
一般,FMT*,6,20261909,1,213.6513381948,0.0315369,0.0237442,0.0314283,0,NaN,NaN,752,750,1.58413777659335,0.139909306640424,0.953173308917203,NaN,NaN,0
一般,BIT*,6,20261909,1,212.425687446119,0.1805419,0.0699748,0.180414,0,NaN,NaN,515,750,1.73937424239911,0.139692842927122,0.958672914891143,NaN,NaN,0
一般,RRT#,6,20261909,1,211.281705843507,0.0294054,0.0123033,0.0292764,0,NaN,NaN,577,750,3.55529982558931,0.204637141600587,0.96386363489778,NaN,NaN,0
一般,APF-only,6,20261909,1,229.358752665851,0.0016874,0.0015418,0.0016874,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,6,20261909,1,210.419334256397,0.026428,0.0018971,0.0242817,0,0.0018971,0.0244339,531,750,3.58139086059271,0.0360094614085114,0.967813883174731,1,5,0
一般,RRT*,7,20261910,1,218.351085260283,0.0262895,0.0053014,0.0261855,0,NaN,NaN,591,750,5.00182613070848,0.197786225605689,0.932657388622413,NaN,NaN,0
一般,Informed-RRT*,7,20261910,1,219.715797139608,0.0291791,0.005944,0.0289324,0,NaN,NaN,543,750,7.26303653894627,0.650216840436537,0.926864411357403,NaN,NaN,0
一般,PRM*,7,20261910,1,218.063788452081,0.0858069,0.0022012,0.0857013,0,NaN,NaN,752,750,4.18468285709114,1,0.93388615518104,NaN,NaN,0
