scenario,algorithm,run,seed,success,length,time,firstSolutionTime,tPlanner,tShortcut,tPre,tOpt,nodes,iterations,turnSum,minClear,straightness,escapes,sideFlips,fallback
一般,RRT*,1,20261904,1,210.746861493656,0.0383952,0.0050901,0.0382753,0,NaN,NaN,752,1000,3.08577068737564,1,0.966309778178384,NaN,NaN,0
一般,Informed-RRT*,1,20261904,1,210.400252220925,0.0337021,0.0041791,0.0335332,0,NaN,NaN,677,1000,2.6471345757551,0.203232235588237,0.96790165806404,NaN,NaN,0
一般,PRM*,1,20261904,1,213.367560532955,0.1266492,0.0005756,0.1262134,0,NaN,NaN,1002,1000,2.4143077147555,0.0277621717810259,0.954441024085627,NaN,NaN,0
一般,FMT*,1,20261904,1,218.695625137044,0.0289483,0.0058724,0.0285083,0,NaN,NaN,1002,1000,2.12259191562196,0.0533733262349632,0.931188051220101,NaN,NaN,0
一般,BIT*,1,20261904,1,210.873482609329,0.3089047,0.0141033,0.308378,0,NaN,NaN,523,1000,2.55810490716937,0.0530877576193074,0.965729547697604,NaN,NaN,0
一般,RRT#,1,20261904,1,210.345917906378,0.0389092,0.0056238,0.0383551,0,NaN,NaN,752,1000,2.60176938457681,1,0.968151676099397,NaN,NaN,0
一般,APF-only,1,20261904,1,229.358752665851,0.0023899,0.0022743,0.0023899,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,1,20261904,1,210.704975741529,0.0322866,0.0016375,0.0289911,0,0.0016375,0.0291459,685,1000,2.99473908349543,1,0.966501869569221,1,5,0
一般,RRT*,2,20261905,1,215.42050561261,0.0407515,0.0135729,0.0406301,0,NaN,NaN,753,1000,6.44614975358295,0.633439229611509,0.945345255794466,NaN,NaN,0
一般,Informed-RRT*,2,20261905,1,211.165166190227,0.0412877,0.0065712,0.0411371,0,NaN,NaN,693,1000,3.26265919127319,0.77782249122646,0.964395580274216,NaN,NaN,0
一般,PRM*,2,20261905,1,212.458705995365,0.1373429,0.0005939,0.1372464,0,NaN,NaN,1002,1000,3.75242444108463,0.128070032390408,0.958523925991381,NaN,NaN,0
一般,FMT*,2,20261905,1,216.920986504559,0.0540844,0.0088215,0.0539686,0,NaN,NaN,1002,1000,4.29535483146753,0.227151933842935,0.938806135188981,NaN,NaN,0
一般,BIT*,2,20261905,0,Inf,0.5240314,NaN,0.5238879,0,NaN,NaN,817,1000,NaN,NaN,NaN,NaN,NaN,0
一般,RRT#,2,20261905,1,213.346837625564,0.0419014,0.0073837,0.0417583,0,NaN,NaN,753,1000,4.42905094086117,0.728235175007677,0.954533731309099,NaN,NaN,0
一般,APF-only,2,20261905,1,229.358752665851,0.0018152,0.0017111,0.0018152,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,2,20261905,1,209.808288449391,0.0407875,0.0017766,0.0386956,0,0.0017766,0.0388933,680,1000,2.93363589505132,0.329227426954731,0.970632545009527,1,5,0
一般,RRT*,3,20261906,1,220.661665418474,0.0555668,0.0169092,0.0554593,0,NaN,NaN,763,1000,6.22414192718764,0.206604426829961,0.922891398447118,NaN,NaN,0
一般,Informed-RRT*,3,20261906,1,213.933398401884,0.0315309,0.0052185,0.0314238,0,NaN,NaN,666,1000,6.50227571366629,0.166430767595793,0.951916598824674,NaN,NaN,0
一般,PRM*,3,20261906,1,216.617604191455,0.1224362,0.000265,0.122335,0,NaN,NaN,1002,1000,2.29528030216376,1,0.940120973740136,NaN,NaN,0
一般,FMT*,3,20261906,1,213.761534766052,0.044518,0.0147652,0.0443957,0,NaN,NaN,1002,1000,3.10516975239723,0.051577792587997,0.952681936928474,NaN,NaN,0
一般,BIT*,3,20261906,1,209.616467053389,0.3585308,0.0800748,0.3583992,0,NaN,NaN,616,1000,1.75253880061856,0.0518731858645758,0.971520777181391,NaN,NaN,0
一般,RRT#,3,20261906,1,217.561914558395,0.0444326,0.0076407,0.0443066,0,NaN,NaN,763,1000,5.41862624168719,0.0412076069305076,0.936040452645795,NaN,NaN,0
一般,APF-only,3,20261906,1,229.358752665851,0.001294,0.0012162,0.001294,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,3,20261906,1,209.435031358133,0.038238,0.001462,0.0365902,0,0.001462,0.0367075,673,1000,2.01612740757225,0.271863941578676,0.972362415500064,1,5,0
一般,RRT*,4,20261907,1,215.943145008802,0.0334626,0.0038858,0.0333802,0,NaN,NaN,749,1000,6.893485825091,0.428410019177038,0.943057270808131,NaN,NaN,0
一般,Informed-RRT*,4,20261907,1,213.739626747988,0.0376552,0.0040214,0.0374916,0,NaN,NaN,683,1000,4.29755050964719,0.355189986562714,0.952779585518029,NaN,NaN,0
一般,PRM*,4,20261907,1,212.447721865605,0.1272966,0.0015422,0.127202,0,NaN,NaN,1002,1000,3.61573600904767,0.109217242481009,0.958573484306665,NaN,NaN,0
一般,FMT*,4,20261907,1,216.179539509295,0.0254591,0.0132308,0.0253016,0,NaN,NaN,1002,1000,2.17762886542516,0.235976817511302,0.942026028198516,NaN,NaN,0
一般,BIT*,4,20261907,1,210.83833723396,0.3497975,0.035846,0.3496665,0,NaN,NaN,590,1000,1.11000131486148,0.111633757387077,0.965890528513066,NaN,NaN,0
一般,RRT#,4,20261907,1,212.209070779946,0.0454241,0.0050824,0.0452406,0,NaN,NaN,749,1000,4.10332999914629,0.273494413680979,0.959651499501171,NaN,NaN,0
一般,APF-only,4,20261907,1,229.358752665851,0.0018644,0.0017612,0.0018644,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,4,20261907,1,210.282509264459,0.0337899,0.0016907,0.0318824,0,0.0016907,0.0320153,670,1000,3.26195109630774,0.117113664424783,0.968443612804773,1,5,0
一般,RRT*,5,20261908,1,212.139130173323,0.0416435,0.0052048,0.0415449,0,NaN,NaN,756,1000,3.74231102646706,0.225832076024473,0.959967889070446,NaN,NaN,0
一般,Informed-RRT*,5,20261908,1,213.484275365869,0.0420649,0.0053794,0.0419251,0,NaN,NaN,654,1000,3.88817118932059,0.198128298669205,0.953919217856755,NaN,NaN,0
一般,PRM*,5,20261908,1,212.089799126575,0.135028,0.000735,0.1349173,0,NaN,NaN,1002,1000,4.38141996961363,0.454052050698486,0.960191172891769,NaN,NaN,0
一般,FMT*,5,20261908,1,214.686694731312,0.0162144,0.0040827,0.0160905,0,NaN,NaN,1002,1000,1.69313366224783,0.141169893039413,0.948576497656724,NaN,NaN,0
一般,BIT*,5,20261908,1,209.687825191665,0.3394241,0.0237306,0.339303,0,NaN,NaN,618,1000,2.32992710377598,0.182118681921343,0.971190162307147,NaN,NaN,0
一般,RRT#,5,20261908,1,212.233769894621,0.0453248,0.0049147,0.0451952,0,NaN,NaN,756,1000,3.8550167869712,0.0265331458900601,0.959539818205375,NaN,NaN,0
一般,APF-only,5,20261908,1,229.358752665851,0.0016664,0.0015705,0.0016664,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,5,20261908,1,210.797205662701,0.0345886,0.0017048,0.0326629,0,0.0017048,0.0327999,662,1000,3.89855918480392,0.209038118097709,0.966078996832546,1,5,0
一般,RRT*,6,20261909,1,213.170777387809,0.0434595,0.0087264,0.0433728,0,NaN,NaN,769,1000,4.2773868885607,0.162058624599581,0.955322091879618,NaN,NaN,0
一般,Informed-RRT*,6,20261909,1,212.881238654087,0.0398988,0.0097371,0.0397599,0,NaN,NaN,702,1000,4.0386570930842,0.814064470812557,0.956621420794312,NaN,NaN,0
一般,PRM*,6,20261909,1,212.005242367627,0.1344512,0.0013695,0.1343517,0,NaN,NaN,1002,1000,3.18688290510946,0.0193784889563595,0.960574138202644,NaN,NaN,0
一般,FMT*,6,20261909,1,213.6513381948,0.0416332,0.0250431,0.0415248,0,NaN,NaN,1002,1000,1.58413777659335,0.139909306640424,0.953173308917203,NaN,NaN,0
一般,BIT*,6,20261909,1,212.346598747857,0.2644955,0.0670425,0.2643659,0,NaN,NaN,635,1000,1.22954034436095,0.1397014729845,0.959029973555347,NaN,NaN,0
一般,RRT#,6,20261909,1,210.64084401109,0.0453061,0.0122619,0.045179,0,NaN,NaN,769,1000,3.73611203840003,0.162166982043498,0.966796130815939,NaN,NaN,0
一般,APF-only,6,20261909,1,229.358752665851,0.0015967,0.0015048,0.0015967,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,6,20261909,1,209.65519230548,0.0328095,0.0012969,0.0312596,0,0.0012969,0.0314112,700,1000,2.60196834069226,0.0356405860557079,0.971341328313017,1,5,0
一般,RRT*,7,20261910,1,219.062702999469,0.0423032,0.0071396,0.0422018,0,NaN,NaN,768,1000,4.97357097964545,1,0.929627682820197,NaN,NaN,0
一般,Informed-RRT*,7,20261910,1,212.451073044569,0.0498738,0.0048287,0.0497396,0,NaN,NaN,694,1000,3.67293204355822,0.394358682446189,0.958558363877993,NaN,NaN,0
一般,PRM*,7,20261910,1,217.20129100077,0.1212652,0.0012495,0.1211471,0,NaN,NaN,1002,1000,4.07756063680986,1,0.937594578942921,NaN,NaN,0
一般,FMT*,7,20261910,1,217.105123267659,0.0411472,0.0346671,0.0409997,0,NaN,NaN,1002,1000,4.70718756771506,0.0382427829329046,0.938009890861297,NaN,NaN,0
一般,BIT*,7,20261910,1,211.644792604888,0.1512423,0.121335,0.1511059,0,NaN,NaN,740,1000,2.25390770824194,0.190330260923457,0.962210080745557,NaN,NaN,0
一般,RRT#,7,20261910,1,215.163946752338,0.0466209,0.0066808,0.0464977,0,NaN,NaN,768,1000,3.35651807406987,0.0787247639808797,0.946472473923016,NaN,NaN,0
一般,APF-only,7,20261910,1,229.358752665851,0.0017091,0.001612,0.0017091,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,7,20261910,1,211.00513087716,0.0349894,0.0017507,0.0330248,0,0.0017507,0.0331548,686,1000,3.91026407113419,0.159337207544165,0.965127019116334,1,5,0
一般,RRT*,8,20261911,1,212.862107016172,0.0396017,0.012043,0.0395125,0,NaN,NaN,767,1000,4.56471641358817,0.0353856940647148,0.956707400092838,NaN,NaN,0
一般,Informed-RRT*,8,20261911,1,212.039743661359,0.0450884,0.0128363,0.0449514,0,NaN,NaN,704,1000,4.23449122105349,0.38229452409762,0.960417841793671,NaN,NaN,0
一般,PRM*,8,20261911,1,210.434448350157,0.1420655,0.0004276,0.1419627,0,NaN,NaN,1002,1000,1.98477459947862,0.402686359795617,0.967744371600525,NaN,NaN,0
一般,FMT*,8,20261911,1,215.651214255891,0.0373068,0.014144,0.0371804,0,NaN,NaN,1002,1000,1.18042818418728,0.480602594317437,0.944333903634221,NaN,NaN,0
一般,BIT*,8,20261911,1,215.097386025188,0.5549812,0.0244035,0.5540158,0,NaN,NaN,692,1000,1.13434951709792,0.121387503787902,0.946765354730433,NaN,NaN,0
一般,RRT#,8,20261911,1,211.76650170507,0.0373591,0.0114326,0.0372478,0,NaN,NaN,767,1000,3.3814159187094,0.00728657947533229,0.961657067298336,NaN,NaN,0
一般,APF-only,8,20261911,1,229.358752665851,0.0014654,0.0013799,0.0014654,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,8,20261911,1,209.71756376595,0.0334608,0.0015368,0.031719,0,0.0015368,0.0318353,693,1000,2.9804799323798,0.0533719586822709,0.971052444653613,1,5,0
一般,RRT*,9,20261912,1,211.311833028373,0.0391742,0.0098527,0.0390843,0,NaN,NaN,762,1000,3.7618897998487,0.0950776915497387,0.96372621477559,NaN,NaN,0
一般,Informed-RRT*,9,20261912,1,214.708073251781,0.0413171,0.0082163,0.0411454,0,NaN,NaN,701,1000,4.83514468109228,0.562162522449851,0.948482047728664,NaN,NaN,0
一般,PRM*,9,20261912,1,211.116661479673,0.1338873,0.0022094,0.1337843,0,NaN,NaN,1002,1000,3.00278942259285,1,0.964617153162655,NaN,NaN,0
一般,FMT*,9,20261912,1,213.334829584992,0.0259458,0.0071976,0.0258048,0,NaN,NaN,1002,1000,3.71754016368172,0.247784612963928,0.954587459431199,NaN,NaN,0
一般,BIT*,9,20261912,1,209.703425024666,0.2848165,0.0213473,0.2846912,0,NaN,NaN,590,1000,0.977591608942659,0.140625793077307,0.971117915493142,NaN,NaN,0
